,zip1,zip2,#people_visit
734,10004,10028,117
735,10004,10029,50
736,10004,10030,20
737,10004,10031,35
738,10004,10032,44
739,10004,10033,25
740,10004,10034,23
741,10004,10035,35
742,10004,10036,905
743,10004,10037,16
744,10004,10038,230
745,10004,10039,11
746,10004,10040,25
747,10004,10041,52
748,10004,10044,17
749,10004,10045,2
751,10004,10048,415
753,10004,10069,13
754,10004,10080,2
755,10004,10081,2
756,10004,10096,1
757,10004,10103,5
758,10004,10104,2
759,10004,10105,3
760,10004,10106,2
761,10004,10107,1
763,10004,10111,76
765,10004,10115,1
766,10004,10118,96
767,10004,10119,7
768,10004,10120,9
769,10004,10121,8
770,10004,10122,1
772,10004,10128,46
774,10004,10152,6
775,10004,10153,38
776,10004,10154,4
778,10004,10165,4
779,10004,10166,6
780,10004,10167,11
782,10004,10169,16
783,10004,10170,2
785,10004,10172,4
787,10004,10174,21
789,10004,10176,1
790,10004,10177,1
792,10004,10196,2
793,10004,10203,1
794,10004,10259,3
795,10004,10260,12
796,10004,10265,7
797,10004,10270,1
798,10004,10271,1
799,10004,10275,54
800,10004,10278,6
801,10004,10279,3
802,10004,10280,78
803,10004,10281,110
804,10004,10282,41
805,10004,10285,14
806,10004,10286,6
807,10004,10301,68
808,10004,10302,18
809,10004,10303,10
810,10004,10304,20
811,10004,10305,22
812,10004,10306,18
813,10004,10307,8
814,10004,10308,8
815,10004,10309,15
816,10004,10310,16
817,10004,10312,14
818,10004,10314,42
819,10004,10451,27
820,10004,10452,37
821,10004,10453,13
822,10004,10454,14
823,10004,10455,21
824,10004,10456,11
825,10004,10457,15
826,10004,10458,27
827,10004,10459,11
828,10004,10460,21
829,10004,10461,18
830,10004,10462,49
831,10004,10463,19
832,10004,10464,6
833,10004,10465,12
834,10004,10466,11
835,10004,10467,24
836,10004,10468,13
837,10004,10469,8
838,10004,10470,7
839,10004,10471,10
840,10004,10472,16
841,10004,10473,9
842,10004,10474,10
843,10004,10475,15
845,10004,11004,2
847,10004,11040,1
848,10004,11101,78
849,10004,11102,33
850,10004,11103,26
851,10004,11104,6
852,10004,11105,31
853,10004,11106,37
854,10004,11109,4
855,10004,11201,373
856,10004,11203,8
857,10004,11204,10
858,10004,11205,35
859,10004,11206,60
860,10004,11207,25
861,10004,11208,13
862,10004,11209,27
863,10004,11210,14
864,10004,11211,206
865,10004,11212,11
866,10004,11213,17
867,10004,11214,24
868,10004,11215,91
869,10004,11216,29
870,10004,11217,127
871,10004,11218,17
872,10004,11219,20
873,10004,11220,29
874,10004,11221,46
875,10004,11222,56
876,10004,11223,6
877,10004,11224,37
878,10004,11225,22
879,10004,11226,112
880,10004,11228,16
881,10004,11229,14
882,10004,11230,16
883,10004,11231,51
884,10004,11232,37
885,10004,11233,26
