,zip1,zip2,#people_visit
4202,10022,10314,12
4203,10022,10451,5
4204,10022,10452,6
4205,10022,10453,4
4206,10022,10454,2
4207,10022,10455,1
4208,10022,10456,1
4209,10022,10457,2
4210,10022,10458,7
4211,10022,10459,2
4212,10022,10460,3
4213,10022,10461,5
4214,10022,10462,13
4215,10022,10463,5
4217,10022,10465,2
4218,10022,10466,3
4219,10022,10467,6
4220,10022,10468,4
4223,10022,10471,2
4224,10022,10472,2
4225,10022,10473,1
4227,10022,10475,5
4232,10022,11101,27
4233,10022,11102,12
4234,10022,11103,9
4235,10022,11104,6
4236,10022,11105,10
4237,10022,11106,5
4238,10022,11109,2
4239,10022,11201,34
4241,10022,11204,1
4242,10022,11205,3
4243,10022,11206,10
4244,10022,11207,6
4245,10022,11208,1
4246,10022,11209,7
4247,10022,11210,7
4248,10022,11211,39
4249,10022,11212,2
4250,10022,11213,2
4251,10022,11214,6
4252,10022,11215,12
4253,10022,11216,2
4254,10022,11217,18
4255,10022,11218,1
4256,10022,11219,2
4257,10022,11220,6
4258,10022,11221,3
4259,10022,11222,10
4260,10022,11223,4
4261,10022,11224,6
4262,10022,11225,2
4263,10022,11226,23
4264,10022,11228,3
4265,10022,11229,4
4266,10022,11230,2
4267,10022,11231,10
4268,10022,11232,8
4270,10022,11234,8
4271,10022,11235,3
4272,10022,11236,5
4273,10022,11237,5
4274,10022,11238,11
4275,10022,11239,3
4277,10022,11354,6
4278,10022,11355,4
4279,10022,11356,1
4280,10022,11357,3
4281,10022,11358,1
4283,10022,11360,1
4284,10022,11361,2
4285,10022,11362,2
4287,10022,11364,1
4288,10022,11365,2
4289,10022,11366,4
4290,10022,11367,6
4291,10022,11368,8
4292,10022,11369,1
4293,10022,11370,2
4294,10022,11371,9
4295,10022,11372,5
4296,10022,11373,9
4297,10022,11374,4
4298,10022,11375,10
4299,10022,11377,8
4300,10022,11378,4
4301,10022,11379,2
4302,10022,11385,4
4306,10022,11414,4
4307,10022,11415,3
4308,10022,11416,1
4309,10022,11417,3
4311,10022,11419,1
4312,10022,11420,3
4314,10022,11422,2
4315,10022,11423,1
4316,10022,11426,1
4319,10022,11429,1
4320,10022,11430,18
4321,10022,11432,5
4322,10022,11433,3
4323,10022,11434,3
4324,10022,11435,7
4325,10022,11436,1
4331,10023,10023,201
4332,10023,10024,42
4333,10023,10025,28
4334,10023,10026,17
4335,10023,10027,26
4336,10023,10028,20
4337,10023,10029,14
4338,10023,10030,3
4339,10023,10031,10
4340,10023,10032,4
4341,10023,10033,8
4342,10023,10034,6
4343,10023,10035,9
4344,10023,10036,90
4345,10023,10037,4
4346,10023,10038,15
4347,10023,10039,3
4348,10023,10040,6
4350,10023,10044,2
4351,10023,10048,11
4352,10023,10069,4
4356,10023,10104,1
4359,10023,10107,1
4361,10023,10111,3
4364,10023,10118,4
4365,10023,10119,3
4366,10023,10120,2
4370,10023,10128,13
4373,10023,10153,2
4377,10023,10167,2
4378,10023,10169,1
4379,10023,10170,1
4380,10023,10171,1
4382,10023,10174,1
4389,10023,10270,1
4390,10023,10275,1
4392,10023,10279,1
4393,10023,10280,2
4394,10023,10281,9
4395,10023,10282,5
4397,10023,10301,1
4398,10023,10302,2
4399,10023,10303,3
4400,10023,10304,1
4401,10023,10305,5
4402,10023,10306,5
4403,10023,10307,2
4404,10023,10308,1
4405,10023,10309,2
4406,10023,10310,4
4407,10023,10312,1
4408,10023,10314,7
4409,10023,10451,6
4410,10023,10452,3
4411,10023,10453,4
4412,10023,10454,3
4413,10023,10455,1
4414,10023,10456,1
4415,10023,10457,3
4416,10023,10458,8
4417,10023,10459,4
4418,10023,10460,4
4419,10023,10461,7
4420,10023,10462,11
4421,10023,10463,8
4423,10023,10465,4
4424,10023,10466,3
4425,10023,10467,3
4426,10023,10468,5
4427,10023,10469,1
4428,10023,10470,3
4429,10023,10471,5
4430,10023,10472,4
4431,10023,10473,2
4432,10023,10474,2
4433,10023,10475,4
4438,10023,11101,10
4439,10023,11102,13
4440,10023,11103,8
4441,10023,11104,4
4442,10023,11105,6
4443,10023,11106,8
4445,10023,11201,32
4447,10023,11204,3
4448,10023,11205,9
4449,10023,11206,6
4450,10023,11207,2
4452,10023,11209,5
4453,10023,11210,5
4454,10023,11211,28
4455,10023,11212,3
4456,10023,11213,2
4457,10023,11214,6
4458,10023,11215,14
4459,10023,11216,11
4460,10023,11217,21
4461,10023,11218,5
4462,10023,11219,3
4463,10023,11220,3
4464,10023,11221,4
4465,10023,11222,14
4466,10023,11223,2
4467,10023,11224,4
4468,10023,11225,1
4469,10023,11226,17
4470,10023,11228,4
4471,10023,11229,5
4472,10023,11230,4
4473,10023,11231,9
4474,10023,11232,7
4475,10023,11233,1
4476,10023,11234,6
4477,10023,11235,4
4478,10023,11236,3
4479,10023,11237,6
4480,10023,11238,6
4481,10023,11239,3
4483,10023,11354,4
4484,10023,11355,4
4486,10023,11357,1
4487,10023,11358,1
4489,10023,11360,2
4490,10023,11361,3
4491,10023,11362,3
4492,10023,11363,1
4493,10023,11364,2
4494,10023,11365,5
4495,10023,11366,2
4496,10023,11367,3
4497,10023,11368,11
4498,10023,11369,2
4499,10023,11370,1
4500,10023,11371,5
4501,10023,11372,8
4502,10023,11373,5
4503,10023,11374,4
4504,10023,11375,8
4505,10023,11377,7
4506,10023,11378,3
4507,10023,11379,2
4508,10023,11385,5
4511,10023,11413,2
4512,10023,11414,3
4513,10023,11415,2
4515,10023,11417,2
4516,10023,11418,1
4517,10023,11419,3
4518,10023,11420,3
4519,10023,11421,1
4521,10023,11423,1
4522,10023,11426,3
4523,10023,11427,1
4524,10023,11428,1
4526,10023,11430,12
4527,10023,11432,5
4528,10023,11433,2
4529,10023,11434,1
4530,10023,11435,4
4531,10023,11436,2
4532,10023,11691,2
4533,10023,11692,1
4536,10023,11697,1
4537,10024,10024,105
4538,10024,10025,36
4539,10024,10026,9
4540,10024,10027,21
4541,10024,10028,15
4542,10024,10029,6
4544,10024,10031,7
4545,10024,10032,16
4546,10024,10033,8
4547,10024,10034,3
4548,10024,10035,6
4549,10024,10036,42
4550,10024,10037,2
4551,10024,10038,8
4552,10024,10039,1
4553,10024,10040,5
4555,10024,10044,2
4556,10024,10048,10
4557,10024,10069,2
4561,10024,10104,1
4564,10024,10107,1
4566,10024,10111,1
4569,10024,10118,1
4570,10024,10119,1
4575,10024,10128,8
4578,10024,10153,1
4583,10024,10169,1
4594,10024,10270,1
4597,10024,10279,1
4599,10024,10281,8
4600,10024,10282,1
4601,10024,10285,1
4602,10024,10301,3
4603,10024,10302,1
4604,10024,10303,1
4605,10024,10304,1
4606,10024,10305,3
4607,10024,10306,3
4608,10024,10307,2
4609,10024,10308,1
4610,10024,10309,2
4611,10024,10310,2
4612,10024,10312,2
4613,10024,10314,9
4614,10024,10451,2
4615,10024,10452,2
4616,10024,10453,2
4617,10024,10454,1
4618,10024,10455,4
4619,10024,10456,4
4620,10024,10457,1
4621,10024,10458,4
4623,10024,10460,2
4624,10024,10461,6
4625,10024,10462,8
4626,10024,10463,4
4627,10024,10464,1
4628,10024,10465,3
4630,10024,10467,4
4631,10024,10468,2
4633,10024,10470,1
4634,10024,10471,3
4635,10024,10472,3
4636,10024,10473,1
4637,10024,10474,2
4638,10024,10475,4
4643,10024,11101,10
4644,10024,11102,8
4645,10024,11103,7
4646,10024,11104,1
4647,10024,11105,6
4648,10024,11106,4
4650,10024,11201,21
4651,10024,11203,2
4652,10024,11204,3
4653,10024,11205,6
4654,10024,11206,2
4657,10024,11209,4
4658,10024,11210,4
4659,10024,11211,17
4662,10024,11214,4
4663,10024,11215,14
4664,10024,11216,7
4665,10024,11217,13
4666,10024,11218,3
4667,10024,11219,1
4668,10024,11220,2
4669,10024,11221,1
4670,10024,11222,11
4671,10024,11223,1
4672,10024,11224,2
4673,10024,11225,1
4674,10024,11226,9
4675,10024,11228,4
4676,10024,11229,3
4677,10024,11230,3
4678,10024,11231,5
4679,10024,11232,5
4680,10024,11233,2
4681,10024,11234,8
4682,10024,11235,3
4683,10024,11236,3
4684,10024,11237,5
4685,10024,11238,4
4686,10024,11239,2
4688,10024,11354,3
4689,10024,11355,4
4690,10024,11356,1
4691,10024,11357,3
4692,10024,11358,2
4694,10024,11360,3
4695,10024,11361,4
4696,10024,11362,3
4697,10024,11363,1
4699,10024,11365,4
4700,10024,11366,4
4701,10024,11367,2
4702,10024,11368,6
4703,10024,11369,1
4704,10024,11370,1
4705,10024,11371,2
4706,10024,11372,4
4707,10024,11373,8
4708,10024,11374,4
4709,10024,11375,7
4710,10024,11377,3
4711,10024,11378,2
4713,10024,11385,3
4717,10024,11414,2
4718,10024,11415,2
4720,10024,11417,3
4722,10024,11419,1
4723,10024,11420,3
4725,10024,11422,2
4726,10024,11423,1
4727,10024,11426,1
4728,10024,11427,1
4730,10024,11429,1
4731,10024,11430,12
4732,10024,11432,4
4734,10024,11434,2
4735,10024,11435,2
4736,10024,11436,2
4739,10024,11693,1
4741,10024,11697,1
4742,10025,10025,88
4743,10025,10026,8
4744,10025,10027,24
4745,10025,10028,11
4746,10025,10029,9
4747,10025,10030,4
4748,10025,10031,11
4749,10025,10032,6
4750,10025,10033,7
4751,10025,10034,4
4752,10025,10035,5
4753,10025,10036,37
4754,10025,10037,4
4755,10025,10038,9
4756,10025,10039,3
4757,10025,10040,4
4759,10025,10044,1
4760,10025,10048,4
4761,10025,10069,1
4765,10025,10104,1
4768,10025,10107,1
4770,10025,10111,1
4773,10025,10118,4
4774,10025,10119,2
4775,10025,10120,2
4779,10025,10128,7
4786,10025,10167,1
4798,10025,10270,1
4799,10025,10275,1
4801,10025,10279,1
4802,10025,10280,1
4803,10025,10281,3
4804,10025,10282,2
4806,10025,10301,1
4808,10025,10303,4
4809,10025,10304,1
4810,10025,10305,4
4811,10025,10306,5
4812,10025,10307,2
4813,10025,10308,1
4814,10025,10309,2
4815,10025,10310,4
4816,10025,10312,2
4817,10025,10314,9
4818,10025,10451,4
4819,10025,10452,3
4820,10025,10453,3
4821,10025,10454,2
4822,10025,10455,1
4823,10025,10456,1
4824,10025,10457,2
4825,10025,10458,6
4826,10025,10459,3
4827,10025,10460,2
4828,10025,10461,6
4829,10025,10462,10
4830,10025,10463,10
4832,10025,10465,4
4833,10025,10466,2
4834,10025,10467,3
4836,10025,10469,1
4837,10025,10470,4
4838,10025,10471,3
4839,10025,10472,5
4840,10025,10473,1
4841,10025,10474,1
4842,10025,10475,4
4847,10025,11101,10
4848,10025,11102,6
4849,10025,11103,6
4850,10025,11104,2
4851,10025,11105,6
4852,10025,11106,3
4854,10025,11201,17
4855,10025,11203,2
4856,10025,11204,1
4857,10025,11205,5
4858,10025,11206,6
4859,10025,11207,2
4861,10025,11209,6
4862,10025,11210,7
4863,10025,11211,14
4864,10025,11212,3
4865,10025,11213,3
4866,10025,11214,8
4867,10025,11215,5
4868,10025,11216,4
4869,10025,11217,10
4870,10025,11218,3
4871,10025,11219,1
4872,10025,11220,2
4873,10025,11221,2
4874,10025,11222,6
4875,10025,11223,1
4876,10025,11224,1
4878,10025,11226,10
4880,10025,11229,6
4881,10025,11230,1
4882,10025,11231,4
4883,10025,11232,6
4884,10025,11233,3
4885,10025,11234,7
4886,10025,11235,4
4887,10025,11236,7
4889,10025,11238,4
4890,10025,11239,3
4892,10025,11354,3
4893,10025,11355,4
4894,10025,11356,1
4895,10025,11357,1
4896,10025,11358,1
4898,10025,11360,2
4899,10025,11361,3
4900,10025,11362,4
4901,10025,11363,1
4902,10025,11364,2
4903,10025,11365,5
4904,10025,11366,2
4905,10025,11367,3
4906,10025,11368,4
4907,10025,11369,3
4908,10025,11370,1
4909,10025,11371,2
4910,10025,11372,6
4911,10025,11373,6
4912,10025,11374,5
4913,10025,11375,8
4914,10025,11377,4
4915,10025,11378,4
4916,10025,11379,2
4917,10025,11385,6
4918,10025,11411,1
4920,10025,11413,2
4921,10025,11414,4
4922,10025,11415,2
4924,10025,11417,3
4926,10025,11419,3
4927,10025,11420,4
4929,10025,11422,2
4931,10025,11426,3
4932,10025,11427,1
4935,10025,11430,7
4936,10025,11432,5
4937,10025,11433,4
4938,10025,11434,1
4939,10025,11435,5
4940,10025,11436,2
4941,10025,11691,2
4945,10025,11697,1
4946,10026,10026,55
4947,10026,10027,33
4948,10026,10028,2
4949,10026,10029,8
4950,10026,10030,9
4951,10026,10031,4
4952,10026,10032,7
4953,10026,10033,3
4954,10026,10034,4
4955,10026,10035,8
4956,10026,10036,19
4957,10026,10037,2
4958,10026,10038,4
4959,10026,10039,6
4960,10026,10040,1
4962,10026,10044,1
4963,10026,10048,3
4964,10026,10069,1
4968,10026,10104,1
4971,10026,10107,1
4973,10026,10111,2
4976,10026,10118,1
4977,10026,10119,2
4982,10026,10128,3
4990,10026,10169,1
5001,10026,10270,1
5005,10026,10280,1
5006,10026,10281,2
5009,10026,10301,1
5013,10026,10305,1
5014,10026,10306,1
5015,10026,10307,1
5017,10026,10309,1
5018,10026,10310,1
5020,10026,10314,3
5021,10026,10451,4
5022,10026,10452,2
5024,10026,10454,1
5025,10026,10455,3
5027,10026,10457,1
5028,10026,10458,3
5030,10026,10460,1
5031,10026,10461,1
5032,10026,10462,5
5033,10026,10463,3
5034,10026,10464,1
5042,10026,10472,1
5043,10026,10473,1
5045,10026,10475,2
5050,10026,11101,4
5051,10026,11102,2
5052,10026,11103,2
5054,10026,11105,2
5055,10026,11106,2
5057,10026,11201,9
5060,10026,11205,4
5061,10026,11206,4
5062,10026,11207,1
5063,10026,11208,1
5064,10026,11209,2
5065,10026,11210,2
5066,10026,11211,7
5067,10026,11212,3
5068,10026,11213,3
5069,10026,11214,1
5070,10026,11215,2
5071,10026,11216,3
5072,10026,11217,9
5076,10026,11221,4
5077,10026,11222,1
5079,10026,11224,1
5080,10026,11225,4
5081,10026,11226,11
5083,10026,11229,1
5085,10026,11231,1
5086,10026,11232,2
5087,10026,11233,2
5088,10026,11234,3
5089,10026,11235,1
5090,10026,11236,1
5091,10026,11237,2
5092,10026,11238,8
5093,10026,11239,1
5096,10026,11355,1
5106,10026,11365,1
5107,10026,11366,1
5108,10026,11367,1
5109,10026,11368,1
5112,10026,11371,4
5113,10026,11372,1
5114,10026,11373,4
5115,10026,11374,1
5116,10026,11375,3
5122,10026,11412,1
5123,10026,11413,1
5128,10026,11418,1
5129,10026,11419,2
5132,10026,11422,1
5134,10026,11426,1
5138,10026,11430,3
5139,10026,11432,2
5140,10026,11433,1
5142,10026,11435,2
5149,10027,10027,121
5150,10027,10028,7
5151,10027,10029,13
5152,10027,10030,12
5153,10027,10031,20
5154,10027,10032,9
5155,10027,10033,2
5156,10027,10034,6
5157,10027,10035,15
5158,10027,10036,43
5159,10027,10037,13
5160,10027,10038,5
5161,10027,10039,3
5162,10027,10040,6
5164,10027,10044,2
5165,10027,10048,4
5166,10027,10069,1
5170,10027,10104,1
5173,10027,10107,1
5175,10027,10111,1
5178,10027,10118,3
5179,10027,10119,2
5180,10027,10120,2
5184,10027,10128,7
5193,10027,10170,1
5203,10027,10270,1
5204,10027,10275,1
5206,10027,10279,1
5208,10027,10281,2
5209,10027,10282,2
5211,10027,10301,1
5213,10027,10303,3
5215,10027,10305,4
5216,10027,10306,5
5217,10027,10307,2
5218,10027,10308,1
5219,10027,10309,2
5220,10027,10310,4
5221,10027,10312,1
5222,10027,10314,5
5223,10027,10451,8
5224,10027,10452,4
5225,10027,10453,3
5226,10027,10454,5
5227,10027,10455,2
5228,10027,10456,1
5229,10027,10457,6
5230,10027,10458,6
5231,10027,10459,4
5232,10027,10460,5
5233,10027,10461,7
5234,10027,10462,8
5235,10027,10463,8
5236,10027,10464,1
5237,10027,10465,3
5238,10027,10466,4
5239,10027,10467,4
5240,10027,10468,1
5241,10027,10469,2
5242,10027,10470,3
5243,10027,10471,3
5244,10027,10472,4
5245,10027,10473,1
5247,10027,10475,4
5252,10027,11101,9
5253,10027,11102,5
5254,10027,11103,5
5255,10027,11104,2
5256,10027,11105,5
5257,10027,11106,3
5258,10027,11109,1
5259,10027,11201,17
5260,10027,11203,4
5261,10027,11204,1
5262,10027,11205,5
5263,10027,11206,6
5264,10027,11207,3
5266,10027,11209,3
5267,10027,11210,5
5268,10027,11211,24
5269,10027,11212,2
5270,10027,11213,5
5271,10027,11214,6
5272,10027,11215,9
5273,10027,11216,8
5274,10027,11217,15
5275,10027,11218,2
5276,10027,11219,1
5277,10027,11220,6
5278,10027,11221,4
5279,10027,11222,7
5280,10027,11223,1
5281,10027,11224,3
5282,10027,11225,2
5283,10027,11226,14
5284,10027,11228,2
5285,10027,11229,4
5287,10027,11231,10
5288,10027,11232,7
5289,10027,11233,5
5290,10027,11234,5
5291,10027,11235,4
5292,10027,11236,4
5293,10027,11237,4
5294,10027,11238,8
5295,10027,11239,3
5296,10027,11251,1
5297,10027,11354,3
5298,10027,11355,4
5300,10027,11357,1
5301,10027,11358,1
5303,10027,11360,2
5304,10027,11361,2
5305,10027,11362,2
5307,10027,11364,2
5308,10027,11365,3
5309,10027,11366,1
5310,10027,11367,2
5311,10027,11368,4
5312,10027,11369,3
5313,10027,11370,2
5314,10027,11371,5
5315,10027,11372,6
5316,10027,11373,7
5317,10027,11374,4
5318,10027,11375,4
5319,10027,11377,4
5320,10027,11378,3
5321,10027,11379,2
5322,10027,11385,4
5325,10027,11413,2
5326,10027,11414,3
5327,10027,11415,1
5329,10027,11417,1
5331,10027,11419,2
5332,10027,11420,3
5336,10027,11426,3
5338,10027,11428,1
5340,10027,11430,9
5341,10027,11432,4
5342,10027,11433,3
5343,10027,11434,1
5344,10027,11435,4
5345,10027,11436,2
5346,10027,11691,3
5351,10028,10028,69
5352,10028,10029,9
5353,10028,10030,1
5354,10028,10031,5
5355,10028,10032,6
5356,10028,10033,6
5357,10028,10034,4
5358,10028,10035,6
5359,10028,10036,35
5360,10028,10037,3
5361,10028,10038,10
5362,10028,10039,3
5363,10028,10040,4
5365,10028,10044,3
5366,10028,10048,4
5367,10028,10069,1
5371,10028,10104,1
5374,10028,10107,1
5376,10028,10111,1
5379,10028,10118,4
5380,10028,10119,2
5381,10028,10120,2
5385,10028,10128,30
5390,10028,10165,1
5391,10028,10166,1
5392,10028,10167,2
5404,10028,10270,1
5405,10028,10275,1
5407,10028,10279,1
5409,10028,10281,5
5410,10028,10282,2
5414,10028,10303,3
5415,10028,10304,1
5416,10028,10305,5
5417,10028,10306,5
5418,10028,10307,2
5419,10028,10308,1
5420,10028,10309,2
5421,10028,10310,4
5422,10028,10312,1
5423,10028,10314,9
5424,10028,10451,6
5425,10028,10452,4
5426,10028,10453,3
5427,10028,10454,3
5428,10028,10455,3
5429,10028,10456,1
5430,10028,10457,3
5431,10028,10458,4
5432,10028,10459,2
5433,10028,10460,3
5434,10028,10461,6
5435,10028,10462,8
5436,10028,10463,7
5437,10028,10464,1
5438,10028,10465,5
5439,10028,10466,2
5440,10028,10467,2
5441,10028,10468,2
5443,10028,10470,3
5444,10028,10471,4
5445,10028,10472,4
5446,10028,10473,1
5447,10028,10474,1
5448,10028,10475,5
5453,10028,11101,13
5454,10028,11102,6
5455,10028,11103,12
5456,10028,11104,2
5457,10028,11105,6
5458,10028,11106,7
5459,10028,11109,1
5460,10028,11201,13
5462,10028,11204,1
5463,10028,11205,2
5464,10028,11206,6
5465,10028,11207,3
5466,10028,11208,1
5467,10028,11209,6
5468,10028,11210,7
5469,10028,11211,21
5470,10028,11212,3
5471,10028,11213,2
5472,10028,11214,9
5473,10028,11215,9
5474,10028,11216,6
5475,10028,11217,11
5476,10028,11218,5
5477,10028,11219,2
5478,10028,11220,4
5479,10028,11221,3
5480,10028,11222,10
5481,10028,11223,1
5482,10028,11224,2
5483,10028,11225,2
5484,10028,11226,13
5485,10028,11228,1
5486,10028,11229,7
5487,10028,11230,4
5488,10028,11231,11
5489,10028,11232,7
5490,10028,11233,1
5491,10028,11234,8
5492,10028,11235,5
5493,10028,11236,6
5495,10028,11238,6
5496,10028,11239,4
5498,10028,11354,4
5499,10028,11355,4
5501,10028,11357,3
5502,10028,11358,1
5504,10028,11360,3
5505,10028,11361,5
5506,10028,11362,6
5507,10028,11363,1
5508,10028,11364,3
5509,10028,11365,6
5510,10028,11366,2
5511,10028,11367,3
5512,10028,11368,7
5513,10028,11369,3
5514,10028,11370,1
5515,10028,11371,5
5516,10028,11372,6
5517,10028,11373,5
5518,10028,11374,5
5519,10028,11375,10
5520,10028,11377,5
5521,10028,11378,5
5522,10028,11379,2
5523,10028,11385,7
5526,10028,11413,2
5527,10028,11414,4
5528,10028,11415,2
5529,10028,11416,1
5530,10028,11417,3
5532,10028,11419,3
5533,10028,11420,4
5535,10028,11422,1
5536,10028,11423,1
5537,10028,11426,3
5538,10028,11427,1
5540,10028,11429,1
5541,10028,11430,6
5542,10028,11432,3
5543,10028,11433,4
5544,10028,11434,2
5545,10028,11435,3
5546,10028,11436,3
5547,10028,11691,2
5551,10028,11697,1
5552,10029,10029,50
5553,10029,10030,3
5554,10029,10031,8
5555,10029,10032,5
5556,10029,10033,4
5557,10029,10034,3
5558,10029,10035,14
5559,10029,10036,18
5560,10029,10037,4
5561,10029,10038,7
5562,10029,10039,3
5563,10029,10040,4
5565,10029,10044,2
5566,10029,10048,2
5567,10029,10069,1
5571,10029,10104,1
5574,10029,10107,1
5579,10029,10118,1
5580,10029,10119,3
5581,10029,10120,2
5584,10029,10123,1
5585,10029,10128,11
5594,10029,10170,1
5604,10029,10270,1
5605,10029,10275,1
5608,10029,10280,1
5609,10029,10281,2
5610,10029,10282,2
5612,10029,10301,1
5614,10029,10303,2
5615,10029,10304,1
5616,10029,10305,4
5617,10029,10306,4
5618,10029,10307,1
5620,10029,10309,1
5621,10029,10310,4
5623,10029,10314,4
5624,10029,10451,6
5625,10029,10452,3
5626,10029,10453,3
5627,10029,10454,4
5628,10029,10455,3
5629,10029,10456,1
5630,10029,10457,3
5631,10029,10458,3
5632,10029,10459,5
5633,10029,10460,7
5634,10029,10461,4
5635,10029,10462,7
5636,10029,10463,3
5638,10029,10465,4
5639,10029,10466,5
5640,10029,10467,3
5641,10029,10468,1
5643,10029,10470,4
5644,10029,10471,4
5645,10029,10472,9
5646,10029,10473,3
5647,10029,10474,1
5648,10029,10475,4
5653,10029,11101,10
5654,10029,11102,7
5655,10029,11103,6
5656,10029,11104,1
5657,10029,11105,5
5658,10029,11106,3
5660,10029,11201,12
5663,10029,11205,2
5664,10029,11206,6
5665,10029,11207,2
5667,10029,11209,5
5668,10029,11210,4
5669,10029,11211,9
5670,10029,11212,2
5671,10029,11213,3
5672,10029,11214,5
5673,10029,11215,7
5674,10029,11216,5
5675,10029,11217,6
5676,10029,11218,4
5677,10029,11219,2
5678,10029,11220,3
5679,10029,11221,3
5680,10029,11222,5
5681,10029,11223,1
5682,10029,11224,4
5684,10029,11226,9
5685,10029,11228,1
5686,10029,11229,4
5687,10029,11230,1
5688,10029,11231,5
5689,10029,11232,5
5690,10029,11233,4
5691,10029,11234,6
5692,10029,11235,5
5693,10029,11236,4
5695,10029,11238,5
5696,10029,11239,3
5698,10029,11354,7
5699,10029,11355,3
5700,10029,11356,1
5701,10029,11357,1
5704,10029,11360,3
5705,10029,11361,1
5706,10029,11362,4
5707,10029,11363,1
5708,10029,11364,2
5709,10029,11365,5
5711,10029,11367,5
5712,10029,11368,5
5713,10029,11369,4
5715,10029,11371,5
5716,10029,11372,4
5717,10029,11373,6
5718,10029,11374,3
5719,10029,11375,6
5720,10029,11377,5
5721,10029,11378,4
5722,10029,11379,2
5723,10029,11385,6
5726,10029,11413,2
5727,10029,11414,3
5728,10029,11415,1
5730,10029,11417,2
5732,10029,11419,3
5733,10029,11420,3
5735,10029,11422,1
5736,10029,11423,1
5737,10029,11426,3
5738,10029,11427,1
5740,10029,11429,1
5741,10029,11430,7
5742,10029,11432,2
5743,10029,11433,2
5744,10029,11434,1
5745,10029,11435,5
5746,10029,11436,3
5747,10029,11691,2
5751,10029,11697,1
5752,10030,10030,30
5753,10030,10031,4
5754,10030,10032,1
5755,10030,10033,1
5756,10030,10034,1
5757,10030,10035,3
5758,10030,10036,13
5759,10030,10037,5
5761,10030,10039,5
5762,10030,10040,2
5764,10030,10044,1
5784,10030,10128,2
5792,10030,10169,1
5808,10030,10281,1
5811,10030,10301,1
5822,10030,10314,2
5823,10030,10451,3
5824,10030,10452,1
5825,10030,10453,3
5826,10030,10454,1
5827,10030,10455,3
5828,10030,10456,1
5829,10030,10457,1
5830,10030,10458,1
5831,10030,10459,2
5832,10030,10460,2
5833,10030,10461,1
5834,10030,10462,3
5836,10030,10464,1
5837,10030,10465,3
5838,10030,10466,2
5839,10030,10467,1
5840,10030,10468,2
5841,10030,10469,1
5842,10030,10470,1
5845,10030,10473,1
5847,10030,10475,1
5852,10030,11101,4
5857,10030,11106,1
5859,10030,11201,3
5862,10030,11205,1
5863,10030,11206,4
5866,10030,11209,1
5868,10030,11211,4
5873,10030,11216,5
5874,10030,11217,4
5875,10030,11218,1
5878,10030,11221,1
5879,10030,11222,1
5882,10030,11225,1
5883,10030,11226,3
5888,10030,11232,2
5889,10030,11233,1
5890,10030,11234,1
5893,10030,11237,1
5894,10030,11238,3
5896,10030,11251,1
5898,10030,11355,1
5909,10030,11366,1
5910,10030,11367,2
5916,10030,11373,2
5917,10030,11374,1
5918,10030,11375,1
5920,10030,11378,1
5940,10030,11430,2
5941,10030,11432,3
5951,10031,10031,55
5952,10031,10032,12
5953,10031,10033,5
5954,10031,10034,5
5955,10031,10035,2
5956,10031,10036,21
5957,10031,10037,4
5958,10031,10038,4
5959,10031,10039,6
5960,10031,10040,10
5962,10031,10044,1
5964,10031,10069,1
5968,10031,10104,1
5971,10031,10107,1
5976,10031,10118,2
5977,10031,10119,1
5978,10031,10120,2
5982,10031,10128,4
5985,10031,10153,1
6001,10031,10270,1
6002,10031,10275,1
6006,10031,10281,2
6007,10031,10282,2
6009,10031,10301,1
6010,10031,10302,1
6011,10031,10303,2
6012,10031,10304,1
6013,10031,10305,3
6014,10031,10306,3
6015,10031,10307,1
6017,10031,10309,1
6018,10031,10310,4
6020,10031,10314,3
6021,10031,10451,6
6022,10031,10452,6
6023,10031,10453,2
6024,10031,10454,2
6025,10031,10455,1
6026,10031,10456,1
6027,10031,10457,2
6028,10031,10458,2
6029,10031,10459,4
6030,10031,10460,3
6031,10031,10461,4
6032,10031,10462,4
6033,10031,10463,6
6034,10031,10464,1
6035,10031,10465,2
6036,10031,10466,2
6037,10031,10467,1
6039,10031,10469,1
6040,10031,10470,3
6041,10031,10471,2
6042,10031,10472,3
6045,10031,10475,2
6050,10031,11101,9
6051,10031,11102,3
6052,10031,11103,3
6054,10031,11105,3
6055,10031,11106,5
6057,10031,11201,6
6058,10031,11203,2
6060,10031,11205,3
6061,10031,11206,2
6062,10031,11207,5
6064,10031,11209,4
6065,10031,11210,4
6066,10031,11211,7
6067,10031,11212,5
6068,10031,11213,3
6069,10031,11214,3
6070,10031,11215,6
6071,10031,11216,5
6072,10031,11217,6
6073,10031,11218,2
6075,10031,11220,2
6076,10031,11221,3
6077,10031,11222,3
6079,10031,11224,2
6080,10031,11225,2
6081,10031,11226,4
6083,10031,11229,3
6085,10031,11231,4
6086,10031,11232,2
6087,10031,11233,4
6088,10031,11234,4
6089,10031,11235,3
6090,10031,11236,3
6092,10031,11238,4
6093,10031,11239,2
6095,10031,11354,4
6096,10031,11355,3
6101,10031,11360,2
6103,10031,11362,2
6105,10031,11364,2
6106,10031,11365,4
6108,10031,11367,2
6109,10031,11368,4
6110,10031,11369,2
6112,10031,11371,4
6113,10031,11372,4
6114,10031,11373,5
6115,10031,11374,3
6116,10031,11375,5
6117,10031,11377,3
6118,10031,11378,2
6119,10031,11379,2
