,zip1,zip2,#people_visit
579,10003,10308,10
580,10003,10309,13
581,10003,10310,13
582,10003,10312,12
583,10003,10314,43
584,10003,10451,42
585,10003,10452,42
586,10003,10453,28
587,10003,10454,26
588,10003,10455,29
589,10003,10456,21
590,10003,10457,21
591,10003,10458,54
592,10003,10459,17
593,10003,10460,33
594,10003,10461,30
595,10003,10462,66
596,10003,10463,32
597,10003,10464,8
598,10003,10465,11
599,10003,10466,9
600,10003,10467,30
601,10003,10468,30
602,10003,10469,13
603,10003,10470,9
604,10003,10471,26
605,10003,10472,17
606,10003,10473,9
607,10003,10474,13
608,10003,10475,25
610,10003,11004,2
612,10003,11040,3
613,10003,11101,227
614,10003,11102,84
615,10003,11103,71
616,10003,11104,28
617,10003,11105,62
618,10003,11106,83
619,10003,11109,6
620,10003,11201,469
621,10003,11203,24
622,10003,11204,19
623,10003,11205,86
624,10003,11206,212
625,10003,11207,46
626,10003,11208,18
627,10003,11209,48
628,10003,11210,42
629,10003,11211,735
630,10003,11212,19
631,10003,11213,37
632,10003,11214,21
633,10003,11215,241
634,10003,11216,86
635,10003,11217,351
636,10003,11218,41
637,10003,11219,27
638,10003,11220,47
639,10003,11221,135
640,10003,11222,212
641,10003,11223,23
642,10003,11224,43
643,10003,11225,38
644,10003,11226,249
645,10003,11228,27
646,10003,11229,29
647,10003,11230,23
648,10003,11231,120
649,10003,11232,80
650,10003,11233,57
651,10003,11234,27
652,10003,11235,31
653,10003,11236,23
654,10003,11237,166
655,10003,11238,153
656,10003,11239,12
657,10003,11251,13
658,10003,11354,63
659,10003,11355,29
660,10003,11356,12
661,10003,11357,11
662,10003,11358,11
663,10003,11359,2
664,10003,11360,8
665,10003,11361,19
666,10003,11362,10
667,10003,11363,3
668,10003,11364,5
669,10003,11365,15
670,10003,11366,14
671,10003,11367,17
672,10003,11368,65
673,10003,11369,15
674,10003,11370,14
675,10003,11371,196
676,10003,11372,38
677,10003,11373,84
678,10003,11374,24
679,10003,11375,74
680,10003,11377,76
681,10003,11378,22
682,10003,11379,9
683,10003,11385,64
684,10003,11411,3
685,10003,11412,4
686,10003,11413,11
687,10003,11414,11
688,10003,11415,13
689,10003,11416,6
690,10003,11417,11
691,10003,11418,12
692,10003,11419,6
693,10003,11420,15
694,10003,11421,13
695,10003,11422,6
696,10003,11423,9
697,10003,11426,8
698,10003,11427,4
699,10003,11428,4
700,10003,11429,8
701,10003,11430,342
702,10003,11432,40
703,10003,11433,19
704,10003,11434,10
705,10003,11435,42
706,10003,11436,9
707,10003,11691,14
708,10003,11692,4
709,10003,11693,12
710,10003,11694,9
711,10003,11697,2
712,10004,10004,509
713,10004,10005,186
714,10004,10006,98
715,10004,10007,568
716,10004,10009,60
717,10004,10010,175
718,10004,10011,230
719,10004,10012,201
720,10004,10013,214
721,10004,10014,210
722,10004,10016,112
723,10004,10017,219
724,10004,10018,231
725,10004,10019,331
